year,month,province_en,wind_util_pct,solar_util_pct,wind_util_ytd_pct,solar_util_ytd_pct,source_url
2024,9,Hebei,95.6,98.4,94.3,96.8,https://newenergy.in-en.com/html/newenergy-2437277.shtml
2024,9,Heilongjiang,97.2,98.2,95.5,97.0,https://newenergy.in-en.com/html/newenergy-2437277.shtml
2024,9,Henan,97.7,99.4,96.3,98.1,https://newenergy.in-en.com/html/newenergy-2437277.shtml
2024,9,Hubei,99.4,98.9,97.9,97.4,https://newenergy.in-en.com/html/newenergy-2437277.shtml
2024,9,Hunan,99.7,99.7,96.2,99.2,https://newenergy.in-en.com/html/newenergy-2437277.shtml
2024,9,Inner Mongolia East,95.1,98.5,93.6,97.9,https://newenergy.in-en.com/html/newenergy-2437277.shtml
2024,9,Inner Mongolia West,97.4,98.9,95.5,94.7,https://newenergy.in-en.com/html/newenergy-2437277.shtml
2024,9,Jiangsu,99.2,99.8,99.8,99.9,https://newenergy.in-en.com/html/newenergy-2437277.shtml
2024,9,Jiangxi,99.9,99.8,99.7,99.0,https://newenergy.in-en.com/html/newenergy-2437277.shtml
2024,9,Jilin,98.0,99.2,93.7,97.6,https://newenergy.in-en.com/html/newenergy-2437277.shtml
2024,9,Liaoning,97.9,97.9,94.8,97.1,https://newenergy.in-en.com/html/newenergy-2437277.shtml
2024,9,National,96.8,97.9,96.4,97.2,https://newenergy.in-en.com/html/newenergy-2437277.shtml
2024,9,Ningxia,94.3,92.6,97.5,96.7,https://newenergy.in-en.com/html/newenergy-2437277.shtml
2024,9,Qinghai,94.1,90.2,93.2,90.3,https://newenergy.in-en.com/html/newenergy-2437277.shtml
2024,9,Shaanxi,90.6,95.1,95.1,96.1,https://newenergy.in-en.com/html/newenergy-2437277.shtml
2024,9,Shandong,98.5,99.6,96.8,98.8,https://newenergy.in-en.com/html/newenergy-2437277.shtml
2024,9,Shanghai,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2437277.shtml
2024,9,Shanxi,99.2,100.0,99.0,99.0,https://newenergy.in-en.com/html/newenergy-2437277.shtml
2024,9,Sichuan,99.8,97.7,100.0,99.3,https://newenergy.in-en.com/html/newenergy-2437277.shtml
2024,9,Tianjin,100.0,100.0,99.5,99.4,https://newenergy.in-en.com/html/newenergy-2437277.shtml
2024,9,Tibet,88.7,73.2,86.7,71.0,https://newenergy.in-en.com/html/newenergy-2437277.shtml
2024,9,Xinjiang,88.3,87.5,93.3,92.9,https://newenergy.in-en.com/html/newenergy-2437277.shtml
2024,9,Yunnan,99.7,99.5,99.0,96.0,https://newenergy.in-en.com/html/newenergy-2437277.shtml
2024,9,Zhejiang,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2437277.shtml
2024,10,Anhui,100.0,100.0,99.9,99.9,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Beijing,100.0,99.9,98.5,99.8,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Chongqing,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Fujian,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Gansu,92.9,87.6,93.7,91.7,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Guangdong,99.3,99.9,99.4,99.9,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Guangxi,95.5,96.4,98.4,98.5,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Guizhou,99.8,95.5,99.6,98.0,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Hainan,100.0,100.0,99.9,99.9,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Hebei,97.0,95.3,94.6,96.7,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Heilongjiang,92.2,94.8,95.0,96.8,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Henan,96.4,97.9,96.3,98.1,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Hubei,99.5,97.3,98.0,97.4,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Hunan,99.8,100.0,96.7,99.3,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Inner Mongolia East,91.7,95.1,93.4,97.6,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Inner Mongolia West,94.9,95.4,95.4,94.8,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Jiangsu,99.6,99.8,99.8,99.9,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Jiangxi,97.7,97.0,99.4,98.8,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Jilin,95.4,98.3,94.0,97.7,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Liaoning,96.7,97.2,95.0,97.1,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,National,96.2,95.8,96.4,97.1,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Ningxia,97.8,88.3,97.5,95.9,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Qinghai,91.6,88.6,93.1,90.2,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Shaanxi,93.1,91.6,94.8,95.7,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Shandong,94.0,96.4,96.6,98.5,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Shanghai,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Shanxi,99.3,99.9,99.1,99.1,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Sichuan,99.8,96.0,100.0,99.1,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Tianjin,99.6,99.6,99.5,99.5,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Tibet,65.3,65.5,83.5,70.4,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Xinjiang,93.2,87.9,93.3,92.4,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Yunnan,99.9,99.6,99.1,96.3,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,10,Zhejiang,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2437727.shtml
2024,11,Anhui,100.0,100.0,99.9,99.9,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Beijing,98.3,99.8,98.5,99.8,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Chongqing,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Fujian,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Gansu,96.7,91.1,93.9,91.6,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Guangdong,100.0,100.0,99.5,99.9,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Guangxi,97.7,99.0,98.4,98.6,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Guizhou,99.7,97.6,99.6,98.0,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Hainan,100.0,99.1,99.9,99.8,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Hebei,89.8,94.1,94.0,96.5,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Heilongjiang,94.6,94.4,95.0,96.6,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Henan,96.3,98.2,96.3,98.1,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Hubei,99.4,98.6,98.1,97.5,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Hunan,100.0,100.0,97.0,99.4,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Inner Mongolia East,94.5,95.5,93.5,97.5,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Inner Mongolia West,95.1,94.5,95.4,94.7,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Jiangsu,99.1,99.8,99.7,99.9,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Jiangxi,99.9,99.6,99.5,98.9,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Jilin,90.3,96.1,93.5,97.6,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Liaoning,94.9,97.5,95.0,97.1,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,National,95.8,96.2,96.3,97.0,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Ningxia,97.3,90.0,97.5,95.4,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Qinghai,89.9,90.6,92.8,90.2,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Shaanxi,89.5,88.0,94.3,95.1,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Shandong,93.5,97.8,96.4,98.5,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Shanghai,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Shanxi,98.5,98.4,99.0,99.0,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Sichuan,97.7,94.8,99.8,98.3,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Tianjin,98.8,98.6,99.5,99.4,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Tibet,77.1,65.2,82.5,69.8,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Xinjiang,93.1,90.1,93.3,92.2,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Yunnan,99.9,98.7,99.1,96.6,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,11,Zhejiang,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2438206.shtml
2024,12,Anhui,100.0,100.0,100.0,99.9,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Beijing,98.2,99.3,98.4,99.8,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Chongqing,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Fujian,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Gansu,96.2,87.6,94.0,91.3,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Guangdong,99.5,100.0,99.5,99.9,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Guangxi,97.5,99.2,98.2,98.6,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Guizhou,99.8,98.1,99.6,98.0,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Hainan,100.0,99.9,100.0,99.8,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Hebei,83.1,91.6,92.6,96.1,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Heilongjiang,97.3,97.8,95.2,96.7,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Henan,97.8,98.5,96.4,98.1,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Hubei,99.7,98.8,98.3,97.6,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Hunan,99.7,100.0,97.2,99.4,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Inner Mongolia East,96.9,95.2,94.0,97.3,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Inner Mongolia West,91.9,84.3,93.7,93.7,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Jiangsu,99.2,99.8,99.7,99.9,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Jiangxi,99.9,99.8,99.5,99.0,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Jilin,94.1,96.7,93.6,97.5,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Liaoning,98.3,98.6,95.3,97.2,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,National,95.3,95.1,95.9,96.8,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Ningxia,98.8,93.3,97.6,95.3,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Qinghai,92.3,91.6,92.8,90.3,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Shaanxi,95.7,89.0,94.4,94.5,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Shandong,96.6,98.4,96.4,98.5,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Shanghai,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Shanxi,96.6,90.1,98.7,98.2,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Sichuan,98.6,96.5,99.6,98.1,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Tianjin,96.2,94.0,99.0,99.0,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Tibet,84.6,57.3,83.0,68.6,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Xinjiang,95.7,91.4,93.4,92.2,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Yunnan,99.1,97.6,99.1,96.7,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2024,12,Zhejiang,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2438688.shtml
2025,1,Anhui,99.6,99.4,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Beijing,93.0,98.7,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Chongqing,100.0,100.0,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Fujian,100.0,100.0,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Gansu,94.6,87.2,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Guangdong,96.8,99.5,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Guangxi,93.5,95.2,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Guizhou,99.6,96.2,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Hainan,99.8,96.2,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Hebei,89.6,90.4,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Heilongjiang,96.4,96.6,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Henan,96.8,98.4,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Hubei,98.6,92.8,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Hunan,99.9,100.0,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Inner Mongolia East,94.6,95.6,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Inner Mongolia West,91.9,90.6,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Jiangsu,97.8,99.6,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Jiangxi,99.2,97.1,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Jilin,93.1,99.1,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Liaoning,96.4,98.7,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,National,94.8,94.4,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Ningxia,96.2,90.6,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Qinghai,91.7,92.5,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Shaanxi,93.5,88.9,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Shandong,93.6,96.5,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Shanghai,100.0,100.0,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Shanxi,96.6,98.0,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Sichuan,97.5,97.9,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Tianjin,94.9,93.3,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Tibet,70.4,66.0,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Xinjiang,94.2,89.2,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Yunnan,96.8,96.3,,,https://m.cnfeol.com/Article/3370959.aspx
2025,1,Zhejiang,100.0,100.0,,,https://m.cnfeol.com/Article/3370959.aspx
2025,2,Anhui,99.7,99.7,99.6,99.6,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Beijing,81.5,98.3,88.0,98.6,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Chongqing,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Fujian,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Gansu,91.8,86.0,93.3,86.6,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Guangdong,98.4,99.9,97.6,99.7,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Guangxi,96.6,97.4,95.1,96.1,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Guizhou,98.9,97.3,99.3,96.7,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Hainan,99.4,97.2,99.7,96.7,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Hebei,83.0,87.7,86.3,89.0,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Heilongjiang,91.6,89.6,93.5,92.6,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Henan,96.2,98.0,96.5,98.2,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Hubei,98.7,95.4,98.7,94.1,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Hunan,100.0,100.0,99.9,100.0,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Inner Mongolia East,90.6,88.3,92.4,91.4,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Inner Mongolia West,89.5,83.4,90.8,84.4,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Jiangsu,99.1,99.8,98.4,99.7,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Jiangxi,99.8,98.6,99.5,97.6,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Jilin,92.8,94.5,92.9,96.5,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Liaoning,96.9,97.0,96.7,97.7,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,National,92.9,93.4,93.8,93.9,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Ningxia,94.5,92.1,95.4,91.4,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Qinghai,92.6,88.2,92.2,90.3,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Shaanxi,91.6,89.2,92.6,89.0,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Shandong,89.5,94.5,91.6,95.4,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Shanghai,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Shanxi,91.7,96.7,94.4,97.3,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Sichuan,98.8,97.7,98.2,97.6,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Tianjin,95.0,91.9,95.0,92.6,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Tibet,74.7,70.0,72.5,67.8,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Xinjiang,94.2,91.9,94.2,90.6,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Yunnan,97.3,93.7,97.1,95.0,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,2,Zhejiang,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2440272.shtml
2025,3,Anhui,98.3,97.5,99.1,98.7,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Beijing,79.0,97.7,85.3,98.1,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Chongqing,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Fujian,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Gansu,90.0,89.2,92.0,87.6,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Guangdong,98.5,99.8,97.8,99.7,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Guangxi,97.1,91.7,95.9,94.6,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Guizhou,98.0,91.9,98.7,94.4,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Hainan,97.5,92.8,98.9,95.2,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Hebei,88.2,89.0,87.0,89.0,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Heilongjiang,92.5,94.9,93.2,93.5,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Henan,96.1,97.0,96.4,97.7,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Hubei,99.5,95.7,99.0,94.7,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Hunan,98.5,99.6,99.4,99.9,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Inner Mongolia East,90.0,91.9,91.6,91.6,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Inner Mongolia West,88.7,86.1,90.0,85.0,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Jiangsu,97.4,98.6,97.9,99.3,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Jiangxi,99.3,96.8,99.4,97.3,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Jilin,91.1,96.5,92.2,96.5,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Liaoning,93.0,94.8,95.2,96.6,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,National,92.8,93.6,93.4,93.8,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Ningxia,94.9,92.4,95.2,91.8,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Qinghai,89.8,83.3,91.2,87.6,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Shaanxi,94.6,86.7,93.4,88.1,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Shandong,91.8,94.6,91.8,95.1,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Shanghai,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Shanxi,93.9,98.5,94.2,97.8,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Sichuan,99.3,98.9,98.6,98.2,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Tianjin,97.9,93.4,96.3,92.9,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Tibet,63.3,68.6,69.6,68.1,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Xinjiang,87.9,90.1,91.7,90.4,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Yunnan,97.3,93.8,97.2,94.5,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,3,Zhejiang,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2441030.shtml
2025,4,Anhui,97.4,96.3,98.6,97.9,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Beijing,95.9,98.6,87.5,98.3,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Chongqing,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Fujian,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Gansu,93.9,91.9,92.5,88.8,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Guangdong,99.9,99.9,98.1,99.8,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Guangxi,98.2,94.2,96.4,94.4,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Guizhou,99.6,98.5,99.0,96.2,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Hainan,98.7,96.3,98.9,95.6,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Hebei,89.9,90.8,87.7,89.5,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Heilongjiang,89.1,92.0,92.1,93.1,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Henan,95.1,97.3,96.0,97.6,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Hubei,99.1,97.7,99.0,95.7,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Hunan,98.9,99.6,99.3,99.8,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Inner Mongolia East,88.8,90.0,90.9,91.2,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Inner Mongolia West,92.1,88.3,90.6,86.0,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Jiangsu,95.5,97.9,97.3,98.8,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Jiangxi,99.4,97.5,99.4,97.4,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Jilin,88.7,95.1,91.4,96.2,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Liaoning,93.6,96.7,94.8,96.7,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,National,92.4,94.0,93.2,93.9,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Ningxia,93.6,93.0,94.7,92.1,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Qinghai,94.3,81.9,92.1,86.0,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Shaanxi,95.0,88.1,93.9,88.1,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Shandong,92.6,94.2,92.0,94.8,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Shanghai,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Shanxi,93.7,98.4,94.1,98.0,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Sichuan,99.7,99.6,98.8,98.6,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Tianjin,96.3,91.5,96.3,92.4,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Tibet,64.4,67.8,68.8,68.0,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Xinjiang,88.9,88.0,90.7,89.7,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Yunnan,98.4,96.3,97.5,95.0,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,4,Zhejiang,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2441965.shtml
2025,5,Anhui,97.3,96.1,98.3,97.4,https://newenergy.in-en.com/html/newenergy-2442797.shtml
2025,5,Beijing,97.3,99.6,88.5,98.6,https://newenergy.in-en.com/html/newenergy-2442797.shtml
2025,5,Chongqing,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2442797.shtml
2025,5,Fujian,100.0,100.0,100.0,100.0,https://newenergy.in-en.com/html/newenergy-2442797.shtml
2025,5,Gansu,88.9,89.0,91.6,88.9,https://newenergy.in-en.com/html/newenergy-2442797.shtml
